"No","Sirket","AboneNo","IsletmeKodu","AboneAdi","AboneAdresi","BagAnlasma","Carpan","SayacSeriNo","Seyt","DirekSayisi","ArmaturSayisi","ArmaturGucu","24SaatlikCalisma","DenetlenenAbone"
"8343","YESILIRMAK","04100186754","57.0.0.0.0","SOKAK AYDINLATMA","","Var","1","52704403","5,771","88","49","2405","0","1"
"8344","YESILIRMAK","04100186773","57.0.0.0.0","SOKAK AYDINLATMA","","Var","1","52699114","5,683","87","73","7757","0","0"
"8345","YESILIRMAK","04100186776","52.0.0.0.0","AKKUS BELEDIYESI","","Var","1","52716202","4,758","60","21","2150","0","1"
"8346","YESILIRMAK","04100186906","19.0.0.0.0","","","Var","1","52707696","6,294","26","22","2625","0","1"
"8347","YESILIRMAK","04100186918","55.0.0.0.0","","","Var","1","52706336","4,24","41","31","3735","0","0"
"8348","YESILIRMAK","04100186954","19.0.0.0.0","","KULA TR/SUNGURLU","Var","1","52670953","7,884","63","48","7800","0","0"
"8349","YESILIRMAK","04100186956","19.0.0.0.0","","","Var","1","52694120","1,732","35","17","1700","0","0"
"8350","YESILIRMAK","04100186959","52.0.0.0.0","ALTINORDU BELEDIYESI","","Var","1","52665146","6,382","164","64","7850","0","1"
"8351","YESILIRMAK","04100186988","19.0.0.0.0","DODURGA BELEDIYESI","OKUL MH DODURGA","Var","1","52664885","7,364","74","74","7364","0","0"
"8352","YESILIRMAK","04100187015","55.0.0.0.0","ILKADIM BELEDIYESI ","/***GEBI CD. NO 159 KARSISI DIREK","Var","1","52710155","5,8","46","46","5800","0","0"
"8353","YESILIRMAK","04100187045","52.0.0.0.0","","","Var","1","52724591","0,45","18","5","510","1","0"
"8354","YESILIRMAK","04100186311","5.0.0.0.0","SULUOVA BELEDIYESI","","Var","1","52698942","12,092","87","87","12150","0","1"
"8355","YESILIRMAK","04100186322","52.0.0.0.0","PERSEMBE BELEDIYESI","/***TR-36 BOGAZCIK BECE 50 KVATR PERSEMBE","Var","1","52665559","5,624","168","88","7450","0","1"
"8356","YESILIRMAK","04100186808","52.0.0.0.0","FATSA BELEDIYESI","","Var","1","52699916","3,963","104","40","4000","0","0"
"8357","YESILIRMAK","04100187108","55.0.0.0.0","TR 25/1","HASANLI SOK ESKI SSK YANI","Var","1","52705032","16,316","78","69","8976","0","0"
"8358","YESILIRMAK","04100187133","55.0.0.0.0","SOKAK AYDINLATMA","","Var","1","52694673","7,396","30","30","3700","0","0"
"8359","YESILIRMAK","04100187296","5.0.0.0.0","AMASYA BELEDIYESI","SHELL PETROL KARSISI ORMAN BAGLARI MAH.SOKAK AYDINLATMASI TR 2/58A","Var","1","52704141","6,64608","40","40","6646","0","0"
"8360","YESILIRMAK","04100187361","52.0.0.0.0","","/***TR-195///NIZAMETTIN MH.TOMAKINSAGRA DIREK 100 KVA TR.","Var","1","52703188","8,447","81","81","9960","0","1"
"8361","YESILIRMAK","04100187387","19.0.0.0.0","KARGI BELEDIYESI","TR3 SOKAK AYDINLATMASIYENI MAH. KARGI","Var","1","52704300","8,022","95","60","7500","0","1"
"8362","YESILIRMAK","04100187476","19.0.0.0.0","","ILICA CAD. ILE STAT SOK. KESISIMI","Var","1","52705597","4,699","20","20","2700","0","0"
"8363","YESILIRMAK","04100187496","19.0.0.0.0","","AKKENT 2. CAD. SONU IS MERKEZI KARSISI","Var","1","52705721","5,276","29","29","3950","0","1"
"8364","YESILIRMAK","04100187068","55.0.0.0.0","","/***SOKAK AYDINLATMA","Var","1","52712649","2,257","51","12","1040","0","1"
"8365","YESILIRMAK","04100187633","55.0.0.0.0","","","Var","1","52671220","11,83","69","69","8032","0","0"
"8366","YESILIRMAK","04100187645","55.0.0.0.0","CANIK BELEDIYESI ","","Var","1","52716617","2,8457210777","20","20","2500","0","0"
"8367","YESILIRMAK","04100187980","55.0.0.0.0","","","Var","1","52698956","6,5","52","52","6500","0","0"
"8368","YESILIRMAK","04100187981","55.0.0.0.0","A.MENDERES CADDESI SOKAK AYDINLATMASI","","Var","1","52710147","9,344","47","65","9350","0","0"
"8369","YESILIRMAK","04100188018","52.0.0.0.0","","/***KAYADIBI 1.TR 100KVA TR","Var","1","52715228","3,77","79","27","3950","0","0"
"8370","YESILIRMAK","04100188047","19.0.0.0.0","","CUMHURIYET CAD. ILE MILLET CAD. KESISIMI","Var","1","52706977","4,356","32","27","3350","0","0"
"8371","YESILIRMAK","04100188103","19.0.0.0.0","","","Var","1","52706604","5,591","30","30","5650","0","1"
"8372","YESILIRMAK","04100188130","52.0.0.0.0","","","Var","1","52705246","1,75","63","16","1990","0","0"
"8373","YESILIRMAK","04100188132","5.0.0.0.0","MERZIFON BELEDIYESI","","Var","1","52704281","7,531","51","51","8800","0","1"
"8374","YESILIRMAK","04100187829","57.0.0.0.0","","","Var","1","52695336","2,561","107","32","1900","0","1"
"8375","YESILIRMAK","04100187830","55.0.0.0.0","","","Var","1","52705114","4,312","67","39","4790","0","1"
"8376","YESILIRMAK","04100187841","57.0.0.0.0","TR:63 ZIRVE KOOP.YANI ","ZIRVE YAPI KOOPERATIFI","Var","1","52697466","0,12","1","1","125","0","0"
"8377","YESILIRMAK","04100187861","55.0.0.0.0","KARAMUSTAFALI NOHUS TR.","KARAMUSTAFALI NOHUS TR.","Var","1","52705869","2,82","35","17","2125","0","0"
"8378","YESILIRMAK","04100187716","52.0.0.0.0","","/***YOKUSDIBI MUSAKIRIK ILAVE100KVA TR","Var","1","52699372","2,092","37","18","2150","0","0"
"8379","YESILIRMAK","04100187725","52.0.0.0.0","","","Var","1","52705047","6,474","94","79","6750","0","0"
"8380","YESILIRMAK","04100188206","5.0.0.0.0","","Y. OVACIK SOKAK AYDINLATMA","Var","1","52665468","9,2253","87","87","9225","0","0"
"8381","YESILIRMAK","04100188272","52.0.0.0.0","KUMRU BELEDIYESI","","Var","1","52715902","8,06","209","73","9060","0","0"
"8382","YESILIRMAK","04100188442","52.0.0.0.0","","/***MKP.MAH.BELEDIYE ESKI KADEMESI TR-3 630 KVA","Var","1","52706214","7,27","145","79","7980","0","0"
"8383","YESILIRMAK","04100188496","55.0.0.0.0","","/***SOKAK AYDINLATMA","Var","1","52707539","3,823","54","31","3875","0","1"
"8384","YESILIRMAK","04100188518","52.0.0.0.0","MESUDIYE BELEDIYESI","","Var","1","52704759","1,325","48","26","1470","0","1"
"8385","YESILIRMAK","04100188519","52.0.0.0.0","","","Var","1","52715170","0,82","48","10","950","0","0"
"8386","YESILIRMAK","04100188538","52.0.0.0.0","","/***AKYURT MAH.ARAPTAMI MEVKI100 KVA TRAFO","Var","1","52704142","14,078","155","81","14250","0","0"
"8387","YESILIRMAK","04100188550","55.0.0.0.0","SOKAKAYDINLATMASI","/***TR-84 TOPLUM SAGLIGI YANI TRAFOSU","Var","1","52714518","5,638","23","23","3600","0","1"
"8388","YESILIRMAK","04100188618","52.0.0.0.0","KORGAN BELEDIYESI","","Var","1","52719942","4,25","91","78","5850","0","1"
"8389","YESILIRMAK","04100188669","57.0.0.0.0","SOKAK AYDINLATMA","OLUKBASI TR-2","Var","1","52705515","3,961","58","51","2625","0","0"
"8390","YESILIRMAK","04100188698","57.0.0.0.0","SOKAK AYDINLATMA","","Var","1","52702627","3,332","77","39","2175","0","0"
"8391","YESILIRMAK","04100188699","52.0.0.0.0","ULUBEY BELEDIYESI","/***KARAKOCA KIRAN YANI 50KVATR12","Var","1","52696655","5,96","137","57","7150","0","0"
"8392","YESILIRMAK","04100188721","52.0.0.0.0","","SIRINEVLER Mh. CEMALETTIN AKSOY Cd.No:58/","Var","1","52714527","1,25","3","4","1490","0","0"
"8393","YESILIRMAK","04100188758","55.0.0.0.0","YAKINTAS TOHTAMISCAM","/***YAKINTAS TOHTAMIS CAMI YANI","Var","1","52705460","3,318","38","39","3791","0","0"
"8394","YESILIRMAK","04100188760","52.0.0.0.0","PERSEMBE BELEDIYESI","","Var","1","52666285","15,63","167","117","15750","0","0"
"8395","YESILIRMAK","04100188845","55.0.0.0.0","","","Var","1","52705467","13,727","60","65","7272","0","0"
"8396","YESILIRMAK","04100188887","55.0.0.0.0","","","Var","1","52705372","4,201","53","44","5000","0","0"
"8397","YESILIRMAK","04100189047","55.0.0.0.0","ULUPINAR NECIPLER TR1","ULUPINAR NECIPLER TR1","Var","1","52704627","1,476","73","8","1000","0","0"
"8398","YESILIRMAK","04100189088","57.0.0.0.0","SOKAK AYDINLATMA","","Var","1","52704306","1,339","56","13","650","0","1"
"8399","YESILIRMAK","04100189089","55.0.0.0.0","CANIK BELEDIYESI ","/***SEKER AHMET AK","Var","1","52695245","6,315","56","56","6940","0","1"
"8400","YESILIRMAK","04100189140","57.0.0.0.0","","TARAKCI K.UZUNAGA MAH.","Var","1","52665710","1,93","110","22","1200","0","0"
"8401","YESILIRMAK","04100189143","57.0.0.0.0","SOKAK AYDINLATMA","OLUCAK KY","Var","1","52706848","3,111","114","38","1900","0","1"
"8402","YESILIRMAK","04100189184","52.0.0.0.0","","/***TEPEALAN 1 NOLU TRAFO KORGAN/TEPEALAN","Var","1","52708446","7,25","194","73","9060","0","0"
"8403","YESILIRMAK","04100189189","5.0.0.0.0","","KOLTUK SOKAK AYDINLATMASI","Var","1","52664335","4,5","35","35","4500","0","0"
"8404","YESILIRMAK","04100189216","5.0.0.0.0","MERZIFON BELEDIYESI","100. YIL PARKI","Var","1","52714586","4,112745","35","35","4113","0","0"
"8405","YESILIRMAK","04100189262","19.0.0.0.0","","","Var","1","52703574","10,56","20","37","5900","0","0"
"8406","YESILIRMAK","04100189272","55.0.0.0.0","HAVZA BELEDIYESI","","Var","1","52666151","4,484","203","86","4300","0","0"
"8407","YESILIRMAK","04100189279","52.0.0.0.0","FATSA BELEDIYESI","","Var","1","52699543","1,096","32","15","1200","0","0"
"8408","YESILIRMAK","04100189320","55.0.0.0.0","TERME BEL.GENEL AYD.","/***YUNUSEMRE MAH. YENI TR.","Var","1","52716621","8,179","61","61","8500","0","1"
"8409","YESILIRMAK","04100189346","55.0.0.0.0","","/***SABANOGLU MH.","Var","1","52704916","4,234","44","47","5177","0","0"
"8410","YESILIRMAK","04100189364","55.0.0.0.0","ATAKUM BELEDIYESI ","","Var","1","52714989","7,92","55","55","7500","0","0"
"8411","YESILIRMAK","04100188969","52.0.0.0.0","ALTINORDU BELEDIYESI","KARSIYAKA M.ITFAIYE YANI SINYALIZASYON/***KARSIYAKA Mh.No:ITFAIYE YANI SINYALIZASYON/","Var","1","14105694","0,14","10","30","170","1","0"
"8412","YESILIRMAK","04100189000","55.0.0.0.0","KARAMUSTAFALI IMZALI YAZI MAH. YOL KENARI TR.","KARAMUSTAFALI IMZALI YAZI MAH. YOL KENARI TR.","Var","1","52707286","4,011","74","15","2000","0","1"
"8413","YESILIRMAK","04100189028","5.0.0.0.0","SULUOVA BELEDIYESI","ORTA MAH.OGULBAGI CAD.DEVLET HASTANESI","Var","1","52699362","17,87","90","90","18000","0","1"
"8414","YESILIRMAK","04100189435","57.0.0.0.0","","KEMET MAH.","Var","1","52699181","5,04","92","34","3670","0","0"
"8415","YESILIRMAK","04100189471","57.0.0.0.0","","","Var","1","52665067","14,101","98","98","11400","0","0"
"8416","YESILIRMAK","04100189518","52.0.0.0.0","ALTINORDU BELEDIYESI","","Var","1","52698632","7,742","76","76","9340","0","1"
"8417","YESILIRMAK","04100189650","55.0.0.0.0","ILKADIM BELEDIYESI ","","Var","1","52664960","13,5","27","54","13500","0","0"
"8418","YESILIRMAK","04100189672","55.0.0.0.0","CAMYATAGI.G.AYDINLATMASI","","Var","1","52665597","10,041","140","60","6825","0","0"
"8419","YESILIRMAK","04100188905","5.0.0.0.0","","","Var","1","52698748","14,49","88","88","14490","0","0"
"8420","YESILIRMAK","04100188911","57.0.0.0.0","SOKAK AYDINLATMA","ALPUAN HALLOV MAH.","Var","1","52706829","1,217","58","8","925","0","1"
"8421","YESILIRMAK","04100189740","55.0.0.0.0","KURTULUS MH.OKUL YANI TR.","","Var","1","52707334","6,222","75","33","3500","0","1"
"8422","YESILIRMAK","04100189884","55.0.0.0.0","BAFRA SOK.AYDINLATMA","/***BAFRA LISESI","Var","1","52710660","17,4","70","90","13225","0","1"
"8423","YESILIRMAK","04100189950","5.0.0.0.0","","","Var","1","52666468","5,8","63","63","5800","0","0"
"8424","YESILIRMAK","04100189992","52.0.0.0.0","IKIZCE BELEDIYESI","","Var","1","52714481","3,138","61","41","3890","0","1"
"8425","YESILIRMAK","04100189821","52.0.0.0.0","AKKUS BELEDIYESI","","Var","1","52716257","3,935","129","54","4650","0","1"
"8426","YESILIRMAK","04100189861","57.0.0.0.0","SEHIR SEBEKE TR-15 ","CEZAEVI YANI","Var","1","52664892","8,679","73","72","7200","0","0"
"8427","YESILIRMAK","04100190096","52.0.0.0.0","","","Var","1","75127038","0","46","0","0","0","0"
"8428","YESILIRMAK","04100190187","5.0.0.0.0","AMASYA BELEDIYESI","SSK HASTANESI YANI KABIN TR 1/8","Var","1","52697033","5,57865","34","34","5579","0","0"
"8429","YESILIRMAK","04100190219","55.0.0.0.0","","","Var","1","52701467","8,114","71","58","8000","0","0"
"8430","YESILIRMAK","04100190235","52.0.0.0.0","AYBASTI BELEDIYESI","/***UZUNDERE KIZILDERE MH TR. 50 KVA","Var","1","52705112","1,872","50","48","4050","0","1"
"8431","YESILIRMAK","04100190263","55.0.0.0.0","SOKAK AYDINLATMA","/***DURUSEHIR KAVASGI","Var","1","52721483","0,60114","5","5","600","1","0"
"8432","YESILIRMAK","04100257362","19.0.0.0.0","","","Var","1","52666047","5,268","89","49","3388","0","1"
"8433","YESILIRMAK","04100257363","52.0.0.0.0","","","Var","1","52705876","9,233","186","86","10680","0","1"
"8434","YESILIRMAK","04100257327","52.0.0.0.0","","","Var","1","52694339","2,356","86","23","2910","0","1"
"8435","YESILIRMAK","04100257432","52.0.0.0.0","","","Var","1","52714927","4,589","95","57","5450","0","1"
"8436","YESILIRMAK","04100257576","55.0.0.0.0","","","Var","1","52666883","3,2","25","25","2700","0","0"
"8437","YESILIRMAK","04100257592","52.0.0.0.0","","/***KIRAN","Var","1","52716227","1,57","47","12","1750","0","0"
"8438","YESILIRMAK","04100257618","52.0.0.0.0","ULUBEY BELEDIYESI","","Var","1","52694456","5,696","101","53","4700","0","1"
"8439","YESILIRMAK","04100257720","55.0.0.0.0","","/***SOKAK AYDIN.","Var","1","52694254","5,2","45","45","5200","0","0"
"8440","YESILIRMAK","04100257809","19.0.0.0.0","SUNGURLU BELEDIYESI","SUNGUROGLU MAHALLESI","Var","1","52706532","10,956","92","110","10956","0","0"
"8441","YESILIRMAK","04100257964","55.0.0.0.0","","/***KIRIKDERE MAH.","Var","1","52707350","3,26","22","22","2600","0","0"
"8442","YESILIRMAK","04100257991","55.0.0.0.0","SOKAK AYDINLATMA","","Var","1","52698524","2,072","18","18","1800","0","0"
"8443","YESILIRMAK","04100258012","5.0.0.0.0","","","Var","1","52698791","3,01875","29","29","3018,75","0","0"
"8444","YESILIRMAK","04100257491","55.0.0.0.0","BAFRA SOK.AYDINLATMA","/***ESKI SANYI SITESI 3","Var","1","52716276","4","35","35","4000","0","0"
"8445","YESILIRMAK","04100258048","57.0.0.0.0","SOKAK AYDINLATMA","","Var","1","52706833","0,913","51","7","875","0","1"
"8446","YESILIRMAK","04100258218","52.0.0.0.0","FATSA BELEDIYESI","","Var","1","52670717","20,25","248","100","25000","0","0"
"8447","YESILIRMAK","04100258249","19.0.0.0.0","","","Var","1","52666484","4,1","49","29","2600","0","0"
"8448","YESILIRMAK","04100258250","55.0.0.0.0","","/***CUMHURIYET MAH.TR  1","Var","1","52704894","3,693","63","28","3370","0","0"
"8449","YESILIRMAK","04100258251","52.0.0.0.0","","","Var","1","52705050","8,43","188","78","9580","0","0"
"8450","YESILIRMAK","04100258300","19.0.0.0.0","","","Var","1","52699448","1,658","27","20","1948","0","1"
"8451","YESILIRMAK","04100258132","55.0.0.0.0","","","Var","1","52695474","6,351","19","19","2261","0","0"
"8452","YESILIRMAK","04100258133","52.0.0.0.0","","","Var","1","52703518","10,2","214","90","11090","0","0"
"8453","YESILIRMAK","04100258137","57.0.0.0.0","SOKAK AYDINLATMASI","","Var","1","52696607","1,675","50","18","900","0","1"
"8454","YESILIRMAK","04100258081","52.0.0.0.0","ALTINORDU BELEDIYESI","/***TEYNELI FARASLI TR.","Var","1","52666131","4,8435","90","24","3030","0","1"
"8455","YESILIRMAK","04100258101","19.0.0.0.0","","LISE 3. SOK. TIYATRO SALONU ARKASI","Var","1","52707329","7,455","51","51","7455","0","0"
"8456","YESILIRMAK","04100258412","55.0.0.0.0","BAFRA SOK.AYDINLATMA","/***HAL ARKASI","Var","1","52694669","8,236","43","47","7135","0","0"
"8457","YESILIRMAK","04100258413","52.0.0.0.0","PERSEMBE BELEDIYESI","","Var","1","52666390","5,52","167","47","5820","0","0"
"8458","YESILIRMAK","04100258479","55.0.0.0.0","SOKAK AYD.","","Var","1","40166084","4,211","78","52","6500","0","1"
"8459","YESILIRMAK","04100258542","55.0.0.0.0","ILKADIM BELEDIYESI ","/***ADLI HALIL CAD.DIREK","Var","1","52714259","8,796","50","50","7000","0","1"
"8460","YESILIRMAK","04100258594","57.0.0.0.0","SOKAK AYDINLATMA","","Var","1","52704285","3,101","15","7","1750","0","1"
"8461","YESILIRMAK","04100258626","55.0.0.0.0","DIKBIYIK IST.MH.TR.","/***DIKBIYIK BELD.SOK.AYD.","Var","1","52705476","11,177","23","46","11000","0","0"
"8462","YESILIRMAK","04100258644","5.0.0.0.0","SULUOVA BELEDIYESI","H.HAYTA MAH.DOGUKENT","Var","1","52699396","9,75","60","60","9750","0","0"
"8463","YESILIRMAK","04100258646","52.0.0.0.0","ULUBEY BELEDIYESI","","Var","1","52709557","4,936","94","65","6450","0","1"
"8464","YESILIRMAK","04100258681","55.0.0.0.0","SOKAKAYDINLATMASI  TR: 18 - C","","Var","1","52706806","6","34","34","3361","0","0"
"8465","YESILIRMAK","04100258696","19.0.0.0.0","","","Var","1","52703224","2,038","158","22","1870","0","1"
"8466","YESILIRMAK","04100258717","55.0.0.0.0","SERIFALI.G.AYDILATMASI","","Var","1","52666108","4,008","90","15","1725","0","0"
"8467","YESILIRMAK","04100258744","55.0.0.0.0","","","Var","1","52704379","15,979","135","118","13500","0","0"
"8468","YESILIRMAK","04100258750","52.0.0.0.0","","","Var","1","52705151","2,77","87","25","3140","0","0"
"8469","YESILIRMAK","04100258775","19.0.0.0.0","","","Var","1","52705200","10,29","50","30","3090","0","0"
"8470","YESILIRMAK","04100258951","5.0.0.0.0","","","Var","1","52670959","2,234","27","27","2859","0","1"
"8471","YESILIRMAK","04100259080","55.0.0.0.0","","","Var","1","52665688","2,42","22","22","1871","0","0"
"8472","YESILIRMAK","04100259083","55.0.0.0.0","KAVAKLIKMH.TR.","","Var","1","52705554","4,757","45","27","3350","0","1"
"8473","YESILIRMAK","04100259145","55.0.0.0.0","YENICEKALAYCILAR TRF.","","Var","1","52697410","3,683","46","25","3000","0","1"
"8474","YESILIRMAK","04100259175","19.0.0.0.0","","","Var","1","52706882","3,688","57","37","3688","0","0"
"8475","YESILIRMAK","04100259205","55.0.0.0.0","","","Var","1","52706297","17,299","60","41","4300","0","0"
"8476","YESILIRMAK","04100259257","55.0.0.0.0","","","Var","1","52703441","1,527","17","11","2475","0","1"
"8477","YESILIRMAK","04100259269","52.0.0.0.0","","/***TR-427///KARAPINAR MH.IRMAK KENARIDIREK 100 KVA TR.","Var","1","52699153","6,159","49","49","5990","0","1"
"8478","YESILIRMAK","04100259279","5.0.0.0.0","","","Var","1","52698600","3,8157","36","36","3815,7","0","0"
"8479","YESILIRMAK","04100259311","55.0.0.0.0","","","Var","1","52705377","9,147","22","23","2135","0","0"
"8480","YESILIRMAK","04100259342","57.0.0.0.0","","","Var","1","52698821","4,32","121","45","5625","0","0"
"8481","YESILIRMAK","04100259366","55.0.0.0.0","","/***AHMETBABA DERE MAHALLESI","Var","1","52666288","2,8545","21","21","2595","0","0"
"8482","YESILIRMAK","04100259413","57.0.0.0.0","SOKAK AYDINLATMA","HACIMAHMUTLU MERKEZ","Var","1","52706032","2,084","75","23","650","0","0"
"8483","YESILIRMAK","04100259429","19.0.0.0.0","","","Var","1","52696946","7,056","87","71","7056","0","0"
"8484","YESILIRMAK","04100259596","55.0.0.0.0","TERME BEL. GENEL AYD.","","Var","1","52717618","25,419","57","114","28500","0","1"
"8485","YESILIRMAK","04100259620","55.0.0.0.0","","/***SOKAK AYDINLATMA","Var","1","52707623","1,6","60","16","1600","0","0"
"8486","YESILIRMAK","04100259627","19.0.0.0.0","","BASPINAR OSMANCIK","Var","1","52670656","2,74","73","26","2680","0","1"
"8487","YESILIRMAK","04100259630","55.0.0.0.0","","","Var","1","52706903","1,244","9","10","992","0","0"
"8488","YESILIRMAK","04100259711","52.0.0.0.0","","","Var","1","52703140","2,529","26","26","2910","0","1"
"8489","YESILIRMAK","04100259728","52.0.0.0.0","PERSEMBE BELEDIYESI","","Var","1","52666240","5,69","166","114","6540","0","0"
"8490","YESILIRMAK","04100259775","5.0.0.0.0","AMASYA BELEDIYESI","","Var","1","52716060","5,2","25","25","5200","0","0"
"8491","YESILIRMAK","04100260115","52.0.0.0.0","AYBASTI BELEDIYESI","/***KIZKAYASI TR 50 KVA","Var","1","52705241","0,672","30","7","700","0","0"
"8492","YESILIRMAK","04100260120","55.0.0.0.0","","","Var","1","52717155","21,371","44","78","16500","0","1"
"8493","YESILIRMAK","04100260147","19.0.0.0.0","OSMANCIK BELEDIYESI","","Var","1","52706927","5,305","53","46","5400","0","1"
"8494","YESILIRMAK","04100260188","55.0.0.0.0","","","Var","1","52705172","5,415","101","52","6083","0","1"
"8495","YESILIRMAK","04100260191","52.0.0.0.0","","","Var","1","52703303","17,43","236","85","21250","0","0"
"8496","YESILIRMAK","04100260202","57.0.0.0.0","SOKAK AYDINLATMA","","Var","1","52704383","4,431","75","46","5319","0","0"
"8497","YESILIRMAK","04100260252","19.0.0.0.0","","","Var","1","52666361","7,1","78","48","7500","0","0"
"8498","YESILIRMAK","04100259829","55.0.0.0.0","DOGANCA BADUT MERKEZ","DOGANCA BADUT MERKEZ","Var","1","52705914","1,533","14","14","1510","0","0"
"8499","YESILIRMAK","04100259863","52.0.0.0.0","ALTINORDU BELEDIYESI","","Var","1","52665450","7,503","145","85","9650","0","1"
"8500","YESILIRMAK","04100259909","55.0.0.0.0","SOK.AYD.","","Var","1","52699750","5,434","27","27","2700","0","1"
